종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"050960","수산아이앤티","KOSDAQ","IT 서비스","8060","10","0.12","54413060000"
"084180","수성웹툰","KOSDAQ","기계·장비","623","16","2.64","11260278309"
"253840","수젠텍","KOSDAQ","제약","4855","120","2.53","81288236000"
"298830","슈어소프트테크","KOSDAQ","IT 서비스","5300","-100","-1.85","283330044700"
"236200","슈프리마","KOSDAQ","전기·전자","45050","-1050","-2.28","314192710550"
"094840","슈프리마에이치큐","KOSDAQ","전기·전자","10350","100","0.98","101493228150"
"192440","슈피겐코리아","KOSDAQ","기타제조","30900","200","0.65","192085616700"
"424960","스마트레이더시스템","KOSDAQ","의료·정밀기기","4965","-10","-0.20","81848571150"
"099440","스맥","KOSDAQ","기계·장비","3330","-50","-1.48","227250502020"
"066590","스모트로닉","KOSDAQ","운송장비·부품","2255","90","4.16","87218747935"
"276040","스코넥","KOSDAQ","IT 서비스","327","0","0.00","7073119545"
"060240","스타코링크","KOSDAQ","운송장비·부품","1976","0","0.00","11502414560"
"115570","스타플렉스","KOSDAQ","화학","2640","175","7.10","21079101120"
"330730","스톤브릿지벤처스","KOSDAQ","금융","5210","-130","-2.43","94914894300"
"352090","스톰테크","KOSDAQ","화학","3660","0","0.00","98355172680"
"253450","스튜디오드래곤","KOSDAQ","오락·문화","25050","150","0.60","752965374900"
"408900","스튜디오미르","KOSDAQ","오락·문화","1532","47","3.16","50177487228"
"415380","스튜디오삼익","KOSDAQ","유통","1800","40","2.27","20597355000"
"013810","스페코","KOSDAQ","기계·장비","2000","-80","-3.85","29310940000"
"347700","스피어","KOSDAQ","IT 서비스","30000","-2900","-8.81","1546180860000"
"049830","승일","KOSDAQ","금속","6850","30","0.44","42004967200"
"020710","시공테크","KOSDAQ","일반서비스","3885","0","0.00","77886363450"
"033170","시그네틱스","KOSDAQ","전기·전자","573","-1","-0.17","49122326787"
"048870","시너지이노베이션","KOSDAQ","의료·정밀기기","1854","-3","-0.16","163350309402"
"025320","시노펙스","KOSDAQ","전기·전자","4560","85","1.90","420260785680"
"340810","시선AI","KOSDAQ","IT 서비스","2750","-70","-2.48","37523684000"
"269620","시스웍","KOSDAQ","의료·정밀기기","889","0","0.00","132090012299"
"056090","시지메드텍","KOSDAQ","의료·정밀기기","1318","-103","-7.25","136095409448"
"429270","시지트로닉스","KOSDAQ","전기·전자","5480","130","2.43","35341785880"
"418250","시큐레터","KOSDAQ","IT 서비스","6550","0","0.00","47629012750"
"131090","시큐브","KOSDAQ","IT 서비스","3870","-10","-0.26","29637315270"
"290520","신도기연","KOSDAQ","기계·장비","1887","1","0.05","30058706094"
"001000","신라섬유","KOSDAQ","부동산","1357","-8","-0.59","32944621780"
"025870","신라에스지","KOSDAQ","유통","3030","-70","-2.26","12120000000"
"215600","신라젠","KOSDAQ","일반서비스","2580","5","0.19","357468195120"
"065350","신성델타테크","KOSDAQ","전기·전자","42150","300","0.72","1158448408200"
"416180","신성에스티","KOSDAQ","운송장비·부품","27750","0","0.00","250853839500"
"162300","신스틸","KOSDAQ","금속","1740","88","5.33","72160204680"
"002800","신신제약","KOSDAQ","제약","4675","150","3.31","70922087500"
"472220","신영스팩10호","KOSDAQ","금융","2090","-5","-0.24","9802100000"
"0091W0","신영스팩11호","KOSDAQ","금융","2025","0","0.00","12287700000"
"017000","신원종합개발","KOSDAQ","건설","2570","15","0.59","29986829390"
"012790","신일제약","KOSDAQ","제약","5420","10","0.18","64966369300"
"138070","신진에스엠","KOSDAQ","금속","1432","-40","-2.72","25064588128"
"226330","신테카바이오","KOSDAQ","IT 서비스","1951","52","2.74","47328284725"
"474660","신한제12호스팩","KOSDAQ","금융","2060","-5","-0.24","11371200000"
"474930","신한제13호스팩","KOSDAQ","금융","2080","-5","-0.24","7529600000"
"487360","신한제14호스팩","KOSDAQ","금융","2030","0","0.00","11449200000"
"487830","신한제15호스팩","KOSDAQ","금융","2035","0","0.00","8852250000"
"496070","신한제16호스팩","KOSDAQ","금융","1999","-1","-0.05","11234380000"
"0130D0","신한제17호스팩","KOSDAQ","금융","1990","0","0.00","10626600000"
"0129K0","신한제18호스팩","KOSDAQ","금융","1987","-6","-0.30","11166940000"
"056700","신화인터텍","KOSDAQ","화학","1545","0","0.00","45013715595"
"187270","신화콘텍","KOSDAQ","전기·전자","3435","90","2.69","34844107575"
"095190","신화프리텍","KOSDAQ","금속","2040","0","0.00","133131342480"
"243840","신흥에스이씨","KOSDAQ","전기·전자","6270","-120","-1.88","241760133450"
"257720","실리콘투","KOSDAQ","유통","35050","0","0.00","2298447632600"
"222800","심텍","KOSDAQ","전기·전자","129900","3300","2.61","4866564636900"
"036710","심텍홀딩스","KOSDAQ","일반서비스","4925","125","2.60","260176688450"
"444530","심플랫폼","KOSDAQ","IT 서비스","7340","260","3.67","47112846960"
"234030","싸이닉솔루션","KOSDAQ","전기·전자","4640","80","1.75","109527200000"
"160980","싸이맥스","KOSDAQ","기계·장비","39350","-2650","-6.31","429868962050"
"356890","싸이버원","KOSDAQ","IT 서비스","2630","30","1.15","31438559750"
"217330","싸이토젠","KOSDAQ","일반서비스","4305","155","3.73","99572699835"
"208640","썸에이지","KOSDAQ","IT 서비스","121","0","0.00","16848070734"
"222420","쎄노텍","KOSDAQ","비금속","1224","-36","-2.86","59264272152"
"037760","쎄니트","KOSDAQ","금속","2450","40","1.66","82890656450"
"081180","쎄크","KOSDAQ","기계·장비","7640","-150","-1.93","67427087400"
"099320","쎄트렉아이","KOSDAQ","운송장비·부품","115200","5100","4.63","1261587225600"
"049960","쎌바이오텍","KOSDAQ","제약","16250","50","0.31","152750000000"
"088280","쏘닉스","KOSDAQ","전기·전자","3385","35","1.04","58582468650"
"050890","쏠리드","KOSDAQ","전기·전자","12830","20","0.16","779506331220"
"394800","쓰리빌리언","KOSDAQ","일반서비스","7410","140","1.93","235805117730"
"177900","쓰리에이로직스","KOSDAQ","전기·전자","5410","-160","-2.87","52085316000"
"475400","씨메스로보틱스","KOSDAQ","기계·장비","24250","-400","-1.62","285084503500"
"109670","씨싸이트","KOSDAQ","섬유·의류","3325","-80","-2.35","19406701650"
"066790","씨씨에스","KOSDAQ","오락·문화","1493","0","0.00","97271994227"
"222080","씨아이에스","KOSDAQ","기계·장비","10830","-10","-0.09","842358959520"
"352480","씨앤씨인터내셔널","KOSDAQ","화학","21550","1750","8.84","293724366550"
"264660","씨앤지하이테크","KOSDAQ","기계·장비","14870","10","0.07","144553827640"
"352700","씨앤투스","KOSDAQ","화학","1568","8","0.51","41202177632"
"458870","씨어스","KOSDAQ","의료·정밀기기","34900","2800","8.72","1328284926000"
"297090","씨에스베어링","KOSDAQ","기계·장비","4865","-995","-16.98","132668550000"
"900120","씨엑스아이","KOSDAQ","금융","391","0","0.00","14603186473"
"359090","씨엔알리서치","KOSDAQ","일반서비스","550","0","0.00","31608894350"
"115530","씨엔플러스","KOSDAQ","전기·전자","1940","69","3.69","15295699140"
"388210","씨엠티엑스","KOSDAQ","전기·전자","107900","-3300","-2.97","1041713860200"
"115480","씨유메디칼","KOSDAQ","의료·정밀기기","1998","5","0.25","24225572178"
"376290","씨유테크","KOSDAQ","전기·전자","2500","0","0.00","44143750000"
"189330","씨이랩","KOSDAQ","IT 서비스","8750","270","3.18","82094985000"
"096530","씨젠","KOSDAQ","제약","29500","1000","3.51","1540666823000"
"101240","씨큐브","KOSDAQ","화학","3370","15","0.45","38273265240"
"060590","씨티씨바이오","KOSDAQ","제약","3310","50","1.53","80039176200"
"260930","씨티케이","KOSDAQ","화학","2980","80","2.76","57637941180"
"413630","씨피시스템","KOSDAQ","화학","2575","-10","-0.39","93824311950"
"013990","아가방컴퍼니","KOSDAQ","유통","3980","-80","-1.97","130892393280"
"123860","아나패스","KOSDAQ","전기·전자","16500","260","1.60","200036347500"
"025980","아난티","KOSDAQ","일반서비스","5190","60","1.17","504992138100"
"0015N0","아로마티카","KOSDAQ","화학","6010","180","3.09","76417450500"
"261780","아리바이오랩","KOSDAQ","일반서비스","2855","-35","-1.21","76836603580"
"125210","아모그린텍","KOSDAQ","전기·전자","9470","60","0.64","156224601300"
"357580","아모센스","KOSDAQ","전기·전자","9200","-800","-8.00","108465810400"
"052710","아모텍","KOSDAQ","전기·전자","30500","-200","-0.65","445682653000"
"074430","아미노로직스","KOSDAQ","제약","1229","5","0.41","107939191276"
"092040","아미코젠","KOSDAQ","음식료·담배","1324","26","2.00","93547732388"
"083930","아바코","KOSDAQ","기계·장비","12880","-10","-0.08","189042967120"
"149950","아바텍","KOSDAQ","전기·전자","14120","-500","-3.42","192987966360"
"036010","아비코전자","KOSDAQ","전기·전자","12530","230","1.87","166560463020"
"050860","아세아텍","KOSDAQ","기계·장비","1879","10","0.54","42277500000"
"136410","아셈스","KOSDAQ","화학","5780","0","0.00","63690432680"
"246720","아스타","KOSDAQ","제약","6070","0","0.00","99434491000"
"450950","아스테라시스","KOSDAQ","의료·정밀기기","7750","740","10.56","291613838000"
"067390","아스트","KOSDAQ","운송장비·부품","591","3","0.51","245358129189"
"159010","아스플로","KOSDAQ","기계·장비","21950","450","2.09","292697521050"
"127710","아시아경제","KOSDAQ","IT 서비스","897","-13","-1.43","39512141370"
"154030","아시아종묘","KOSDAQ","농업, 임업 및 어업","1704","19","1.13","20553421368"
"227610","아우딘퓨쳐스","KOSDAQ","화학","1029","4","0.39","19575308067"
"331740","아우토크립트","KOSDAQ","IT 서비스","11030","410","3.86","107539091730"
"143160","아이디스","KOSDAQ","전기·전자","15100","50","0.33","161817489000"
"054800","아이디스홀딩스","KOSDAQ","일반서비스","14400","170","1.19","149007686400"
"332370","아이디피","KOSDAQ","전기·전자","5040","-40","-0.79","66899579040"
"066430","아이로보틱스","KOSDAQ","유통","3620","-335","-8.47","141735583120"
"339950","아이비김영","KOSDAQ","일반서비스","2570","-45","-1.72","115512903350"
"469750","아이비젼웍스","KOSDAQ","기계·장비","1149","-1","-0.09","39590496669"
"460470","아이빔테크놀로지","KOSDAQ","의료·정밀기기","4200","135","3.32","63501354000"
"099190","아이센스","KOSDAQ","의료·정밀기기","17130","360","2.15","492612703170"
"461300","아이스크림미디어","KOSDAQ","IT 서비스","17480","90","0.52","232902348840"
"289010","아이스크림에듀","KOSDAQ","오락·문화","1284","-3","-0.23","17905708704"
"214430","아이쓰리시스템","KOSDAQ","전기·전자","74200","1100","1.50","542195353000"
"040910","아이씨디","KOSDAQ","기계·장비","4795","55","1.16","87145648625"
"368600","아이씨에이치","KOSDAQ","전기·전자","691","-3","-0.43","17646997086"
"456010","아이씨티케이","KOSDAQ","전기·전자","23150","-1100","-4.54","324352196100"
"052860","아이앤씨","KOSDAQ","전기·전자","5030","-220","-4.19","89850155620"
"464500","아이언디바이스","KOSDAQ","전기·전자","2440","0","0.00","34143561720"
"212710","아이에스티이","KOSDAQ","전기·전자","10150","80","0.79","97673226700"
"038880","아이에이","KOSDAQ","전기·전자","670","0","0.00","25173318390"
"307180","아이엘","KOSDAQ","전기·전자","6350","-240","-3.64","234224042600"
"101390","아이엠","KOSDAQ","전기·전자","396","0","0.00","6698084184"
"493280","아이엠바이오로직스","KOSDAQ","일반서비스","28150","800","2.93","417392689350"
"461030","아이엠비디엑스","KOSDAQ","일반서비스","4530","130","2.95","64935362010"
"451220","아이엠티","KOSDAQ","기계·장비","14220","220","1.57","111976968420"
"078860","아이오케이이엔엠","KOSDAQ","오락·문화","3200","0","0.00","18995920000"
"090150","아이윈","KOSDAQ","운송장비·부품","605","-24","-3.82","25334552265"
"031310","아이즈비전","KOSDAQ","통신","1090","6","0.55","32423849590"
"462980","아이지넷","KOSDAQ","IT 서비스","1503","-3","-0.20","27406358811"
"185490","아이진","KOSDAQ","일반서비스","1405","6","0.43","60737846520"
"059100","아이컴포넌트","KOSDAQ","전기·전자","4925","125","2.60","34823985500"
"262840","아이퀘스트","KOSDAQ","IT 서비스","3130","35","1.13","33074559760"
"175250","아이큐어","KOSDAQ","화학","2170","0","0.00","81501658560"
"052460","아이크래프트","KOSDAQ","IT 서비스","3060","15","0.49","44700284160"
"119830","아이텍","KOSDAQ","일반서비스","5990","-470","-7.28","158965830640"
"052770","아이톡시","KOSDAQ","IT 서비스","312","0","0.00","4545457488"
"124500","아이티센글로벌","KOSDAQ","IT 서비스","36350","1150","3.27","843484556450"
"010280","아이티센엔텍","KOSDAQ","IT 서비스","5530","30","0.55","72026906210"
"232830","아이티센피엔에스","KOSDAQ","IT 서비스","2370","-30","-1.25","39184930620"
"372800","아이티아이즈","KOSDAQ","IT 서비스","2960","-45","-1.50","20830079440"
"084850","아이티엠반도체","KOSDAQ","전기·전자","10700","-10","-0.09","242707393800"
"309710","아이티켐","KOSDAQ","제약","21000","0","0.00","268443021000"
"114840","아이패밀리에스씨","KOSDAQ","화학","9220","90","0.99","159689478000"
"027360","아주IB투자","KOSDAQ","금융","6650","-680","-9.28","805616949900"
"032080","아즈텍WB","KOSDAQ","섬유·의류","1227","-5","-0.41","26369492583"
"013310","아진산업","KOSDAQ","운송장비·부품","3140","-25","-0.79","121852667480"
"059120","아진엑스텍","KOSDAQ","전기·전자","7070","-100","-1.39","129452166620"
"0007C0","아크릴","KOSDAQ","IT 서비스","22800","400","1.79","183091387200"
"203690","아크솔루션스","KOSDAQ","종이·목재","4425","0","0.00","89196141000"
"158430","아톤","KOSDAQ","IT 서비스","5310","-90","-1.67","129999908520"
"200350","아티스트스튜디오","KOSDAQ","오락·문화","3570","240","7.21","35685809250"
"321820","아티스트컴퍼니","KOSDAQ","오락·문화","3535","235","7.12","55115514160"
"001540","안국약품","KOSDAQ","제약","10750","-160","-1.47","140206015000"
"053800","안랩","KOSDAQ","IT 서비스","58500","-300","-0.51","650900601000"
"065660","안트로젠","KOSDAQ","유통","26900","1250","4.87","269164090000"
"297570","알로이스","KOSDAQ","전기·전자","1107","-18","-1.60","38325688326"
"260660","알리코제약","KOSDAQ","제약","2740","80","3.01","41996037540"
"354320","알멕","KOSDAQ","금속","55500","-400","-0.72","354721645500"
"361570","알비더블유","KOSDAQ","오락·문화","1703","-37","-2.13","48949824573"
"131370","알서포트","KOSDAQ","IT 서비스","1733","40","2.36","92311854839"
"140670","알에스오토메이션","KOSDAQ","전기·전자","12400","80","0.65","159214016000"
"096610","알에프세미","KOSDAQ","전기·전자","2965","0","0.00","51550708615"
"061040","알에프텍","KOSDAQ","전기·전자","6810","40","0.59","61618398630"
"148250","알엔투테크놀로지","KOSDAQ","전기·전자","2785","60","2.20","37905810640"
"123010","알엔티엑스","KOSDAQ","전기·전자","2205","70","3.28","75426571710"
"476830","알지노믹스","KOSDAQ","일반서비스","105100","3600","3.55","1464446794200"
"347860","알체라","KOSDAQ","IT 서비스","1709","5","0.29","70583328677"
"196170","알테오젠","KOSDAQ","일반서비스","373000","20500","5.82","19987705939000"
"123750","알톤","KOSDAQ","운송장비·부품","1720","67","4.05","23769125480"
"459550","알트","KOSDAQ","전기·전자","1655","-15","-0.90","41740359455"
"085810","알티캐스트","KOSDAQ","IT 서비스","1465","-18","-1.21","19204986790"
"043100","알파AI","KOSDAQ","의료·정밀기기","520","0","0.00","10457241600"
"117670","알파칩스","KOSDAQ","전기·전자","12310","-370","-2.92","82006044020"
"314140","알피바이오","KOSDAQ","제약","5360","-70","-1.29","46451694960"
"291650","압타머사이언스","KOSDAQ","일반서비스","850","-4","-0.47","51883355700"
"293780","압타바이오","KOSDAQ","일반서비스","4960","90","1.85","139343288800"
"310200","애니플러스","KOSDAQ","오락·문화","2270","50","2.25","118409637720"
"179530","애드바이오텍","KOSDAQ","제약","2215","-15","-0.67","43590380450"
"397810","애드포러스","KOSDAQ","일반서비스","5260","10","0.19","27145650200"
"0011A0","액스비스","KOSDAQ","전기·전자","14630","360","2.52","136552616200"
"052790","액토즈소프트","KOSDAQ","IT 서비스","4645","265","6.05","50744520815"
"290740","액트로","KOSDAQ","전기·전자","12990","700","5.70","130744492890"
"238090","앤디포스","KOSDAQ","화학","2600","90","3.59","79275144000"
"138360","앤로보틱스","KOSDAQ","기계·장비","2510","-10","-0.40","193249222220"
"092600","앤씨앤","KOSDAQ","전기·전자","3055","95","3.21","15326027665"
"129890","앱코","KOSDAQ","전기·전자","957","-7","-0.73","43587141114"
"174900","앱클론","KOSDAQ","제약","34000","650","1.95","678372386000"
"109960","앱토크롬","KOSDAQ","유통","1838","-7","-0.38","27813044254"
"270520","앱튼","KOSDAQ","일반서비스","983","-31","-3.06","19324712462"
"255440","야스","KOSDAQ","기계·장비","7960","-190","-2.33","103941680000"
"030960","양지사","KOSDAQ","출판·매체복제","5520","-110","-1.95","88209600000"
"102120","어보브반도체","KOSDAQ","전기·전자","10590","0","0.00","188298174270"
"238120","얼라인드","KOSDAQ","의료·정밀기기","3320","100","3.11","47737934720"
"019990","에너토크","KOSDAQ","기계·장비","6540","50","0.77","63804815520"
"435570","에르코스","KOSDAQ","음식료·담배","6860","0","0.00","52252503380"
"270660","에브리봇","KOSDAQ","전기·전자","14500","-480","-3.20","184013453500"
"038680","에스넷","KOSDAQ","IT 서비스","3300","40","1.23","65711718600"
"217480","에스디생명공학","KOSDAQ","화학","499","0","0.00","54756837359"
"121890","에스디시스템","KOSDAQ","전기·전자","2160","180","9.09","28709523360"
"304360","에스바이오메딕스","KOSDAQ","제약","25650","-900","-3.39","317678533200"
"389500","에스비비테크","KOSDAQ","기계·장비","59300","-900","-1.50","395143889600"
"042110","에스씨디","KOSDAQ","전기·전자","1242","21","1.72","60025318488"
"065420","에스아이리소스","KOSDAQ","화학","178","0","0.00","12740759222"
"103230","에스앤더블류","KOSDAQ","기계·장비","3000","35","1.18","21600000000"
"260970","에스앤디","KOSDAQ","음식료·담배","50000","0","0.00","144637700000"
"101490","에스앤에스텍","KOSDAQ","전기·전자","63200","-300","-0.47","1348364352800"
"095910","에스에너지","KOSDAQ","전기·전자","1351","21","1.58","50388124059"
"275630","에스에스알","KOSDAQ","IT 서비스","3405","-100","-2.85","17889216240"
"031330","에스에이엠티","KOSDAQ","유통","15750","790","5.28","1574922305250"
"060540","에스에이티","KOSDAQ","의료·정밀기기","1243","-10","-0.80","32483699358"
"056190","에스에프에이","KOSDAQ","기계·장비","27700","0","0.00","994672652000"
"0008Z0","에스엔시스","KOSDAQ","전기·전자","28550","-50","-0.17","269413902200"
"246250","에스엘에스바이오","KOSDAQ","일반서비스","1969","0","0.00","30220617614"
"041510","에스엠","KOSDAQ","오락·문화","82200","-600","-0.72","1881943518000"
"460870","에스엠씨지","KOSDAQ","비금속","2455","5","0.20","49279961320"
"464080","에스오에스랩","KOSDAQ","의료·정밀기기","13070","-900","-6.44","234567878150"
"109610","에스와이","KOSDAQ","금속","2320","30","1.31","113465168000"
"365330","에스와이스틸텍","KOSDAQ","금속","2470","115","4.88","123922370000"
"306040","에스제이그룹","KOSDAQ","섬유·의류","2095","35","1.70","20668909660"
"398120","에스지헬스케어","KOSDAQ","의료·정밀기기","2400","5","0.21","28364426400"
"472230","에스케이증권제11호스팩","KOSDAQ","금융","2075","0","0.00","8621625000"
"473000","에스케이증권제12호스팩","KOSDAQ","금융","2070","-5","-0.24","6851700000"
"473950","에스케이증권제13호스팩","KOSDAQ","금융","2050","-5","-0.24","9061000000"
"475660","에스켐","KOSDAQ","화학","4000","-165","-3.96","31719340000"
"096630","에스코넥","KOSDAQ","전기·전자","2310","-25","-1.07","36674306130"
"069510","에스텍","KOSDAQ","전기·전자","12210","30","0.25","133211100000"
"488280","에스투더블유","KOSDAQ","IT 서비스","15690","190","1.23","169506695340"
"234300","에스트래픽","KOSDAQ","IT 서비스","3040","20","0.66","82711651200"
"039440","에스티아이","KOSDAQ","기계·장비","31200","-600","-1.89","483819866400"
"098660","에스티오","KOSDAQ","섬유·의류","1665","-12","-0.72","20814125040"
"052020","에스티큐브","KOSDAQ","유통","10970","-190","-1.70","745776702270"
"237690","에스티팜","KOSDAQ","제약","133000","8900","7.17","2775342654000"
"458350","에스팀","KOSDAQ","일반서비스","5040","10","0.20","43763328000"
"050760","에스폴리텍","KOSDAQ","화학","1143","-2","-0.17","18670536954"
"288620","에스프리즘","KOSDAQ","전기·전자","7390","110","1.51","51577145240"
"443670","에스피소프트","KOSDAQ","IT 서비스","3640","0","0.00","90058666880"
"317830","에스피시스템스","KOSDAQ","기계·장비","6840","80","1.18","73692915120"
"058610","에스피지","KOSDAQ","전기·전자","96600","-1200","-1.23","2142332976000"
"043340","에쎈테크","KOSDAQ","기계·장비","832","-32","-3.70","39520000000"
"163280","에어레인","KOSDAQ","기계·장비","4515","130","2.96","61417897170"
"200710","에이디테크놀로지","KOSDAQ","전기·전자","38700","-450","-1.15","520979670900"
"475580","에이럭스","KOSDAQ","기타제조","8910","270","3.13","121397859000"
"096690","에이루트","KOSDAQ","전기·전자","5530","60","1.10","22246316260"
"298380","에이비엘바이오","KOSDAQ","제약","108300","9600","9.73","6063442242900"
"203400","에이비온","KOSDAQ","일반서비스","1287","19","1.50","115960378248"
"195990","에이비프로바이오","KOSDAQ","기계·장비","943","-8","-0.84","30718930364"
"003800","에이스침대","KOSDAQ","기타제조","32700","100","0.31","362643000000"
"088800","에이스테크","KOSDAQ","전기·전자","2660","-10","-0.37","200847114440"
"241840","에이스토리","KOSDAQ","오락·문화","3080","55","1.82","29383181520"
"364950","에이아이코리아","KOSDAQ","기계·장비","4615","55","1.21","38288093675"
"453860","에이에스텍","KOSDAQ","화학","11360","20","0.18","73208645280"
"312610","에이에프더블류","KOSDAQ","금속","635","-10","-1.55","12863123880"
"172670","에이엘티","KOSDAQ","전기·전자","13020","140","1.09","116662572180"
"481070","에이유브랜즈","KOSDAQ","유통","14730","700","4.99","211084582500"
"060900","에이전트AI","KOSDAQ","전기·가스·수도","4800","-145","-2.93","19157150400"
"445090","에이직랜드","KOSDAQ","전기·전자","31600","700","2.27","345250792800"
"295310","에이치브이엠","KOSDAQ","금속","81700","-6100","-6.95","982629674700"
"072990","에이치시티","KOSDAQ","일반서비스","3735","30","0.81","54150799410"
"044990","에이치엔에스하이텍","KOSDAQ","전기·전자","14440","140","0.98","110977537000"
"239610","에이치엘사이언스","KOSDAQ","음식료·담배","5870","-20","-0.34","31651715050"
"036170","에이치엠넥스","KOSDAQ","전기·전자","3985","-10","-0.25","244542019610"
"477340","에이치엠씨제7호스팩","KOSDAQ","금융","2042","-3","-0.15","15335420000"
"148930","에이치와이티씨","KOSDAQ","금속","3085","115","3.87","31390532105"
"044780","에이치케이","KOSDAQ","기계·장비","1293","0","0.00","23927982591"
"357230","에이치피오","KOSDAQ","음식료·담배","2320","45","1.98","95800864320"
"355690","에이텀","KOSDAQ","전기·전자","4830","470","10.78","45426053400"
"071670","에이테크솔루션","KOSDAQ","기계·장비","6320","90","1.44","63200000000"
"045660","에이텍","KOSDAQ","기계·장비","8640","70","0.82","71366400000"
"224110","에이텍모빌리티","KOSDAQ","전기·전자","8070","90","1.13","40998715020"
"021080","에이티넘인베스트","KOSDAQ","금융","2830","-5","-0.18","135840000000"
"200470","에이팩트","KOSDAQ","전기·전자","12420","640","5.43","526137195060"
"262260","에이프로","KOSDAQ","전기·전자","5400","-720","-11.76","81419364000"
"397030","에이프릴바이오","KOSDAQ","일반서비스","46500","3000","6.90","1088742909000"
"0009K0","에임드바이오","KOSDAQ","일반서비스","28550","-50","-0.17","1846361646550"
"230240","에치에프알","KOSDAQ","전기·전자","26650","800","3.09","354684850000"
"159910","에코글로우","KOSDAQ","화학","3210","-90","-2.73","33599381370"
"230360","에코마케팅","KOSDAQ","일반서비스","16000","0","0.00","495980128000"
"097780","에코볼트","KOSDAQ","운송장비·부품","1313","-35","-2.60","26644825857"
"038870","에코심플렉스","KOSDAQ","일반서비스","2020","15","0.75","28310196980"
"448280","에코아이","KOSDAQ","일반서비스","9020","-130","-1.42","267272783580"
"101360","에코앤드림","KOSDAQ","전기·전자","11190","280","2.57","199026615660"
"128540","에코캡","KOSDAQ","운송장비·부품","1527","14","0.93","40756332420"
"086520","에코프로","KOSDAQ","금융","122800","200","0.16","16673311465600"
"247540","에코프로비엠","KOSDAQ","전기·전자","180000","500","0.28","17609478120000"
"383310","에코프로에이치엔","KOSDAQ","화학","33000","1600","5.10","692172756000"
"038110","에코플라스틱","KOSDAQ","운송장비·부품","2320","-40","-1.69","95512938400"
"073540","에프알텍","KOSDAQ","전기·전자","2545","5","0.20","29013000000"
"064850","에프앤가이드","KOSDAQ","IT 서비스","25250","150","0.60","288110883000"
"036810","에프에스티","KOSDAQ","전기·전자","32400","650","2.05","701453163600"
"173940","에프엔씨엔터","KOSDAQ","오락·문화","2895","10","0.35","44562179160"
"083500","에프엔에스테크","KOSDAQ","기계·장비","19700","100","0.51","163635626900"
"317530","에피소드컴퍼니","KOSDAQ","오락·문화","3010","40","1.35","52659594820"
"054940","엑사이엔씨","KOSDAQ","건설","659","1","0.15","21861368132"
"950130","엑세스바이오","KOSDAQ","제약","2780","110","4.12","97783258520"
"373110","엑셀세라퓨틱스","KOSDAQ","제약","1405","18","1.30","24298623570"
"205100","엑셈","KOSDAQ","IT 서비스","1569","37","2.42","110906997687"
"356680","엑스게이트","KOSDAQ","IT 서비스","18480","1190","6.88","527483732160"
"070300","엑스큐어","KOSDAQ","IT 서비스","1421","-304","-17.62","50480639909"
"317770","엑스페릭스","KOSDAQ","전기·전자","2640","30","1.15","96740540160"
"373200","엑스플러스","KOSDAQ","기타제조","2900","0","0.00","72625387300"
"069920","엑시온그룹","KOSDAQ","유통","1302","52","4.16","12104070342"
"092870","엑시콘","KOSDAQ","기계·장비","26550","50","0.19","346498660350"
"317870","엔바이오니아","KOSDAQ","기타제조","5560","-20","-0.36","49160936200"
"067570","엔브이에이치코리아","KOSDAQ","운송장비·부품","1855","-3","-0.16","78225350000"
"0004V0","엔비알모션","KOSDAQ","금속","11160","-460","-3.96","116113862880"
"236810","엔비티","KOSDAQ","일반서비스","1314","-53","-3.88","22305709764"
"333620","엔시스","KOSDAQ","전기·전자","5600","30","0.54","61588296000"
"101400","엔시트론","KOSDAQ","전기·전자","1990","-70","-3.40","23366158120"
"475230","엔알비","KOSDAQ","금속","10230","60","0.59","111493527090"
"481890","엔에이치스팩31호","KOSDAQ","금융","2080","10","0.48","13197600000"
"0054V0","엔에이치스팩32호","KOSDAQ","금융","2040","0","0.00","12681660000"
"0130H0","엔에이치스팩33호","KOSDAQ","금융","2010","0","0.00","15477000000"
"265740","엔에프씨","KOSDAQ","화학","5160","10","0.19","92176176000"
"354200","엔젠바이오","KOSDAQ","일반서비스","890","15","1.71","23860677500"
"455900","엔젤로보틱스","KOSDAQ","기계·장비","24100","-450","-1.83","368774127100"
"419080","엔젯","KOSDAQ","기계·장비","4200","-45","-1.06","44877575400"
"183490","엔지켐생명과학","KOSDAQ","제약","990","0","0.00","83793832650"
"182400","엔케이젠바이오텍코리아","KOSDAQ","제약","3670","0","0.00","265496721770"
"348370","엔켐","KOSDAQ","화학","35700","-1000","-2.72","782222450100"
"069410","엔텔스","KOSDAQ","IT 서비스","3990","-40","-0.99","40876847760"
"227950","엔투텍","KOSDAQ","기계·장비","1235","15","1.23","42617638115"
"291230","엔피","KOSDAQ","일반서비스","520","-11","-2.07","22929803000"
"048830","엔피케이","KOSDAQ","화학","855","5","0.59","16008954165"
"096870","엘디티","KOSDAQ","전기·전자","1816","66","3.77","15159966184"
"290650","엘앤씨바이오","KOSDAQ","제약","86300","8100","10.36","2327485455200"
"156100","엘앤케이바이오","KOSDAQ","의료·정밀기기","5350","20","0.38","119578668550"
"0041J0","엘에스스팩1호","KOSDAQ","금융","2000","0","0.00","8220000000"
"073110","엘엠에스","KOSDAQ","전기·전자","6630","-60","-0.90","58978855650"
"083310","엘오티베큠","KOSDAQ","기계·장비","11620","340","3.01","206952583460"
